N_unmapped	1463188	1463188	1463188
N_multimapping	2069205	2069205	2069205
N_noFeature	138050	163344	5279138
N_ambiguous	307595	71029	2510
AT1G30814	32	32	0
AT1G78930	64	64	3
AT1G71695	0	0	0
AT1G58983	0	0	0
AT1G12980	0	0	0
AT1G45223	0	0	0
AT1G56250	0	0	0
AT1G66852	0	0	0
AT1G69810	0	0	0
AT1G72450	0	0	0
AT1G76280	6	6	56
AT1G65630	0	0	0
AT1G71390	0	0	0
AT1G56233	0	0	0
AT1G15210	0	0	1
AT1G15250	356	356	0
AT1G79700	0	0	0
AT1G62895	0	0	0
AT1G73360	59	59	1
AT1G16360	0	0	0
AT1G10225	0	0	0
AT1G26670	134	134	0
AT1G34855	0	0	0
AT1G52200	0	0	0
AT1G57800	0	0	0
AT1G69460	26	26	0
AT1G04310	0	0	1
AT1G08080	0	0	0
AT1G75550	2	0	2
AT1G71890	921	920	1
AT1G05430	525	527	0
AT1G80870	3	3	0
AT1G75310	25	25	0
AT1G02010	17	17	0
AT1G47900	0	0	0
AT1G14315	0	0	1
AT1G26760	1	1	0
AT1G05250	0	0	0
AT1G67260	0	0	0
AT1G24575	0	0	0
AT1G12790	6	6	0
AT1G04850	1569	1610	59
AT1G31760	120	120	0
AT1G33250	12	12	0
AT1G74000	857	864	0
AT1G55580	0	0	0
AT1G53903	0	0	0
AT1G19715	104	104	0
AT1G69430	0	0	0
AT1G53340	0	0	0
AT1G29890	60	59	1
AT1G80290	5	5	0
AT1G56540	0	0	0
AT1G48650	419	419	0
AT1G22670	0	0	157
AT1G07030	28	28	0
AT1G69860	0	0	0
AT1G10120	0	0	1
AT1G43650	0	0	0
AT1G09960	0	0	0
AT1G51990	0	0	0
AT1G53625	0	0	0
AT1G63360	0	0	0
AT1G33330	80	80	0
AT1G74929	0	0	0
AT1G63430	113	113	0
AT1G80720	268	268	0
AT1G69770	1	1	0
AT1G08460	0	0	141
AT1G78710	1898	1942	0
AT1G08610	4	4	0
AT1G17540	0	0	0
AT1G27380	0	0	0
AT1G58643	0	0	0
AT1G48953	0	0	0
AT1G51440	1	0	1
AT1G18871	0	0	0
AT1G25210	0	0	0
AT1G21610	113	113	0
AT1G79710	0	0	0
AT1G80840	0	0	3
AT1G71300	35	35	3
AT1G49490	0	0	0
AT1G23645	0	0	0
AT1G09795	332	332	2
AT1G48690	0	0	0
AT1G49570	0	0	0
AT1G68470	0	0	0
AT1G75580	0	0	0
AT1G26400	0	0	0
AT1G72980	0	0	0
AT1G59970	0	0	0
AT1G11520	0	0	0
AT1G30640	56	56	0
AT1G26440	38	38	0
AT1G51320	0	0	0
AT1G22070	0	0	0
AT1G26700	0	0	1
AT1G73603	6219	6239	2
AT1G55650	0	0	0
AT1G78180	5	5	0
AT1G55928	0	0	0
AT1G29880	528	530	0
AT1G53645	670	670	1
AT1G06240	88	88	0
AT1G72330	0	0	74
AT1G20840	145	145	0
AT1G45050	197	197	0
AT1G52500	4	4	0
AT1G10430	0	0	0
AT1G05670	0	0	0
AT1G64110	0	0	0
AT1G65220	251	289	0
AT1G13635	0	0	32
AT1G54950	0	0	0
AT1G55730	56	56	1
AT1G07310	118	118	0
AT1G77230	275	580	0
AT1G52400	0	6	0
AT1G16430	6	6	0
