N_unmapped	1263271	1263271	1263271
N_multimapping	2094152	2094152	2094152
N_noFeature	185349	254104	6017627
N_ambiguous	344694	67340	2653
AT1G30814	159	159	0
AT1G78930	0	0	24
AT1G71695	0	0	0
AT1G58983	0	0	0
AT1G12980	0	0	0
AT1G45223	0	0	0
AT1G56250	0	0	0
AT1G66852	0	0	0
AT1G69810	0	0	0
AT1G72450	0	0	0
AT1G76280	89	89	0
AT1G65630	0	0	0
AT1G71390	0	0	0
AT1G56233	0	0	1
AT1G15210	0	0	0
AT1G15250	297	297	0
AT1G79700	0	0	0
AT1G62895	0	0	0
AT1G73360	11	11	0
AT1G16360	0	0	0
AT1G10225	0	0	1
AT1G26670	76	76	0
AT1G34855	0	0	0
AT1G52200	0	0	0
AT1G57800	0	0	0
AT1G69460	213	213	0
AT1G04310	56	0	57
AT1G08080	0	0	0
AT1G75550	0	0	0
AT1G71890	412	412	0
AT1G05430	185	185	0
AT1G80870	1	1	0
AT1G75310	2	2	0
AT1G02010	102	102	0
AT1G47900	0	0	0
AT1G14315	2	2	61
AT1G26760	72	72	0
AT1G05250	0	0	0
AT1G67260	0	0	0
AT1G24575	0	0	0
AT1G12790	31	31	1
AT1G04850	1787	1787	1
AT1G31760	1	0	2
AT1G33250	62	20	42
AT1G74000	1749	1750	0
AT1G55580	0	0	0
AT1G53903	0	0	0
AT1G19715	1	1	0
AT1G69430	9	9	0
AT1G53340	0	0	0
AT1G29890	42	42	3
AT1G80290	3	3	1
AT1G56540	0	0	1
AT1G48650	13	13	0
AT1G22670	0	0	1
AT1G07030	116	116	0
AT1G69860	0	0	0
AT1G10120	0	0	0
AT1G43650	0	0	0
AT1G09960	2	2	0
AT1G51990	0	0	0
AT1G53625	0	0	0
AT1G63360	0	0	0
AT1G33330	116	116	0
AT1G74929	0	0	0
AT1G63430	0	0	0
AT1G80720	86	86	0
AT1G69770	427	426	1
AT1G08460	9	9	0
AT1G78710	5114	5117	1
AT1G08610	0	0	1
AT1G17540	1	0	1
AT1G27380	0	0	1
AT1G58643	0	0	0
AT1G48953	0	0	0
AT1G51440	0	0	0
AT1G18871	0	0	0
AT1G25210	0	0	0
AT1G21610	2	2	25
AT1G79710	1	1	0
AT1G80840	0	0	0
AT1G71300	75	88	2
AT1G49490	0	0	0
AT1G23645	0	0	0
AT1G09795	563	658	0
AT1G48690	0	0	0
AT1G49570	0	0	0
AT1G68470	0	0	0
AT1G75580	0	0	0
AT1G26400	0	0	0
AT1G72980	1	1	0
AT1G59970	55	55	0
AT1G11520	1	1	0
AT1G30640	4	4	0
AT1G26440	0	0	0
AT1G51320	0	0	0
AT1G22070	0	0	0
AT1G26700	0	0	0
AT1G73603	106	106	0
AT1G55650	0	0	0
AT1G78180	0	0	0
AT1G55928	0	0	0
AT1G29880	646	644	2
AT1G53645	450	451	0
AT1G06240	28	28	0
AT1G72330	2	2	0
AT1G20840	48	48	2
AT1G45050	61	61	1
AT1G52500	6	6	0
AT1G10430	0	0	1
AT1G05670	1	1	0
AT1G64110	0	0	0
AT1G65220	395	395	0
AT1G13635	0	0	0
AT1G54950	0	0	0
AT1G55730	2	2	0
AT1G07310	114	114	0
AT1G77230	232	232	1
AT1G52400	1	5	0
AT1G16430	3	3	0
AT1G27752	2	2	0
AT1G14880	0	0	0
AT1G11190	0	0	0
AT1G43100	0	0	0
AT1G26650	47	0	47
AT1G54420	0	0	0
AT1G34640	0	0	0
AT1G50310	0	0	0
AT1G49430	0	0	0
AT1G74240	75	75	0
AT1G01760	0	0	0
AT1G61160	0	0	0
AT1G47480	0	0	0
AT1G65820	1230	1230	0
AT1G22900	0	0	1
AT1G76820	2	2	1
AT1G52080	0	0	0
AT1G35180	0	0	0
AT1G30070	512	513	0
AT1G35210	0	0	0
AT1G10410	0	0	0
AT1G73740	0	0	1
AT1G53350	1	1	0
AT1G34110	108	60	48
AT1G17240	59	60	0
AT1G61730	167	167	0
AT1G29260	146	146	0
AT1G33890	0	0	0
AT1G08040	218	218	0
AT1G63522	10	10	0
AT1G08810	0	0	0
AT1G09210	3368	3342	26
AT1G70080	0	0	0
AT1G10522	1421	1477	1
AT1G04570	306	306	0
AT1G01830	74	72	3
AT1G12340	0	0	0
AT1G67590	0	0	0
AT1G69080	1	1	0
AT1G31400	0	0	0
AT1G74385	0	0	21
AT1G73300	1	1	0
AT1G05760	0	0	0
AT1G30530	48	48	0
AT1G12480	0	0	0
AT1G76850	39	39	0
AT1G73570	120	120	0
AT1G44130	313	313	0
AT1G67340	579	579	0
AT1G80315	0	0	0
AT1G43666	0	0	0
AT1G08630	267	267	0
AT1G66150	0	0	0
AT1G04640	2	2	0
AT1G56500	60	58	3
AT1G12615	0	0	0
AT1G77120	978	979	0
AT1G50590	0	0	0
AT1G17147	99	99	0
AT1G44740	80	80	0
AT1G08005	0	0	0
AT1G24380	0	0	0
AT1G60787	0	0	0
AT1G26796	0	0	0
AT1G68500	0	0	0
AT1G15500	630	626	4
AT1G77760	131	131	0
AT1G24062	0	0	0
AT1G53510	29	29	0
AT1G51410	1	0	1
AT1G50020	0	0	0
AT1G22370	0	0	1
AT1G53265	0	0	0
AT1G17270	61	61	0
AT1G74350	64	64	0
AT1G75230	67	67	0
AT1G29150	867	867	0
AT1G17140	1	1	0
AT1G08380	117	117	0
AT1G43560	275	275	0
AT1G07700	0	0	0
AT1G33750	0	0	0
AT1G61270	0	0	0
AT1G14750	50	30	20
AT1G05900	125	123	2
AT1G44120	0	0	0
AT1G52990	0	0	0
AT1G37130	0	0	0
AT1G48175	456	457	0
AT1G72140	141	103	72
AT1G66465	0	0	0
AT1G43260	0	0	0
AT1G14420	0	0	0
AT1G01710	137	127	10
AT1G44000	153	153	0
AT1G73960	56	56	0
AT1G11360	109	109	0
AT1G04490	0	0	0
AT1G78476	0	0	0
AT1G15310	446	447	0
AT1G13300	0	0	0
AT1G55530	250	250	0
AT1G47350	0	0	0
AT1G74458	0	0	0
AT1G32120	0	0	0
AT1G17260	1	1	0
AT1G32660	0	0	0
AT1G31480	36	36	0
AT1G17500	0	0	0
AT1G50780	0	0	0
AT1G21150	0	0	0
AT1G78110	0	0	0
AT1G80080	0	0	0
AT1G23260	0	0	0
AT1G09790	0	0	0
AT1G60270	0	0	0
AT1G25400	0	0	0
AT1G77980	0	0	0
AT1G43140	3	3	0
AT1G42470	20	20	0
AT1G34170	0	0	0
AT1G56150	16	1	15
AT1G75520	0	0	57
AT1G53890	0	0	0
AT1G43722	0	0	0
AT1G73370	67	0	67
AT1G01230	85	85	0
AT1G70700	0	0	0
AT1G02380	42	42	0
AT1G48870	0	0	0
AT1G69280	3	2	1
AT1G36950	0	0	0
AT1G12430	23	0	23
AT1G56320	0	0	0
AT1G50880	0	0	0
AT1G36310	181	181	0
AT1G44830	0	0	0
AT1G01300	2	2	0
AT1G48050	51	51	0
AT1G36925	0	0	0
AT1G30670	0	0	0
AT1G22180	0	0	0
AT1G17450	127	125	2
AT1G61630	127	128	0
AT1G28590	0	0	0
AT1G79670	0	0	0
AT1G68170	0	0	0
AT1G60080	95	95	0
AT1G51240	1582	1585	0
AT1G07130	0	7	0
AT1G42525	0	0	0
AT1G64355	43	43	0
AT1G04820	480	479	1
AT1G71866	0	0	0
AT1G33050	113	113	0
AT1G77810	2	2	0
AT1G16210	1124	1125	0
AT1G34580	0	0	0
AT1G02050	0	0	0
AT1G66500	8	8	0
AT1G04030	279	282	0
AT1G32480	0	0	0
AT1G29370	69	69	0
AT1G18880	0	1	0
AT1G50740	56	56	0
AT1G02580	1314	1314	1
AT1G58220	44	0	44
AT1G07350	1	1	0
AT1G06950	576	574	76
AT1G19200	0	0	0
AT1G52140	0	0	0
AT1G18550	34	34	0
AT1G77510	44221	45017	26
AT1G52430	0	0	0
AT1G15950	313	2302	0
AT1G67850	20	21	1
AT1G69620	3225	3231	0
AT1G49110	0	0	0
AT1G57860	2267	2313	0
AT1G63160	12	12	0
AT1G71050	0	0	0
AT1G28510	134	134	0
AT1G48240	123	124	0
AT1G71140	0	0	0
AT1G66960	0	0	0
AT1G36370	39	39	0
AT1G58242	0	0	0
AT1G63370	0	1	0
AT1G56110	764	829	5
AT1G14510	351	351	0
