N_unmapped	2464950	2464950	2464950
N_multimapping	1776632	1776632	1776632
N_noFeature	266993	309368	6898937
N_ambiguous	365356	67760	2686
AT1G30814	0	0	0
AT1G78930	0	0	21
AT1G71695	0	0	0
AT1G58983	0	0	0
AT1G12980	0	0	0
AT1G45223	1	1	0
AT1G56250	0	0	0
AT1G66852	0	0	0
AT1G69810	0	0	0
AT1G72450	0	0	0
AT1G76280	18	18	0
AT1G65630	0	0	1
AT1G71390	0	0	6
AT1G56233	0	0	0
AT1G15210	0	0	3
AT1G15250	780	780	2
AT1G79700	62	0	63
AT1G62895	0	0	0
AT1G73360	1	1	1
AT1G16360	0	0	0
AT1G10225	0	0	1
AT1G26670	45	45	0
AT1G34855	0	0	0
AT1G52200	0	0	0
AT1G57800	0	0	0
AT1G69460	205	206	0
AT1G04310	9	9	0
AT1G08080	0	0	0
AT1G75550	0	0	0
AT1G71890	649	648	1
AT1G05430	129	129	0
AT1G80870	0	0	0
AT1G75310	0	0	7
AT1G02010	16	16	1
AT1G47900	0	0	0
AT1G14315	4	4	0
AT1G26760	0	0	0
AT1G05250	0	0	0
AT1G67260	0	0	7
AT1G24575	0	0	0
AT1G12790	80	80	3
AT1G04850	1914	1915	1
AT1G31760	0	0	0
AT1G33250	0	0	2
AT1G74000	1046	1050	0
AT1G55580	0	0	0
AT1G53903	0	0	0
AT1G19715	0	0	0
AT1G69430	0	0	0
AT1G53340	0	0	0
AT1G29890	20	20	1
AT1G80290	0	0	0
AT1G56540	0	0	1
AT1G48650	541	541	0
AT1G22670	0	0	0
AT1G07030	66	66	0
AT1G69860	0	0	0
AT1G10120	0	0	1
AT1G43650	0	0	0
AT1G09960	0	0	1
AT1G51990	0	0	0
AT1G53625	0	0	0
AT1G63360	0	0	0
AT1G33330	84	84	0
AT1G74929	0	0	0
AT1G63430	26	26	0
AT1G80720	33	33	1
AT1G69770	341	342	0
AT1G08460	0	0	0
AT1G78710	2259	2261	1
AT1G08610	184	184	0
AT1G17540	0	0	0
AT1G27380	0	0	0
AT1G58643	0	0	0
AT1G48953	0	0	0
AT1G51440	0	0	1
AT1G18871	0	0	0
AT1G25210	0	0	0
AT1G21610	115	115	43
AT1G79710	0	0	1
AT1G80840	0	0	0
AT1G71300	0	0	0
AT1G49490	0	6	2
AT1G23645	0	0	0
AT1G09795	385	389	0
AT1G48690	1	1	0
AT1G49570	0	0	31
AT1G68470	0	0	0
AT1G75580	0	0	0
AT1G26400	0	0	0
AT1G72980	0	0	0
AT1G59970	0	0	0
AT1G11520	0	0	4
AT1G30640	78	78	17
AT1G26440	0	0	4
AT1G51320	0	0	0
AT1G22070	0	0	0
AT1G26700	0	0	0
AT1G73603	8842	8872	0
AT1G55650	0	0	0
AT1G78180	0	0	0
AT1G55928	0	0	0
AT1G29880	1277	1287	3
AT1G53645	1014	1014	1
AT1G06240	19	19	0
AT1G72330	0	0	1
AT1G20840	33	33	0
AT1G45050	0	0	0
AT1G52500	290	290	0
AT1G10430	38	38	0
